timestamp,dc_power,dc_voltage,dc_current,ac_power,ac_voltage,ac_current,device_temp,todays_energy,current_state,condition_status,fault_status
0.6833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.7,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.7166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.7333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.75,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.7666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.7833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.8,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.8166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.8333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.85,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.8666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.8833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.9,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.9166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.9333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.95,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.9666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
0.9833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.0,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.0166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.0333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.05,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.0666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.0833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.1,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.1166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.1333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.15,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.1666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.1833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.2,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.2166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.2333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.25,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.2666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.2833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.3,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.3166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.3333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.35,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.3666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.3833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.4,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.4166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.4333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.45,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.4666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.4833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.5,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.5166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.5333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.55,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.5666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.5833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.6,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.6166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.6333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.65,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.6666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.6833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.7,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.7166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.7333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.75,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.7666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.7833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.8,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.8166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.8333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.85,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.8666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.8833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.9,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.9166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.9333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.95,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.9666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
1.9833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.0,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.0166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.033333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.05,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.066666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.0833333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.1,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.1166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.1333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.15,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.1666666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.183333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.2,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.216666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.2333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.25,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.2666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.283333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.3,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.316666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.3333333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.35,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.3666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.3833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.4,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.4166666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.433333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.45,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.466666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.4833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.5,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.5166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.533333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.55,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.566666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.5833333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.6,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.6166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.6333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.65,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.6666666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.683333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.7,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.716666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.7333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.75,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.7666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.783333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.8,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.816666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.8333333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.85,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.8666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.8833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.9,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.9166666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.933333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.95,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.966666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
2.9833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.0,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.0166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.033333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.05,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.066666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.0833333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.1,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.1166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.1333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.15,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.1666666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.183333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.2,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.216666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.2333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.25,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.2666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.283333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.3,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.316666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.3333333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.35,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.3666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.3833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.4,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.4166666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.433333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.45,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.466666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.4833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.5,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.5166666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.533333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.55,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.566666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.5833333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.6,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.6166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.6333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.65,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.6666666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.683333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.7,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.716666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.7333333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.75,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.7666666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.783333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.8,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.816666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.8333333333333335,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.85,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.8666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.8833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.9,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.9166666666666665,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.933333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.95,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.966666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
3.9833333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.0,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.016666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.033333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.05,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.066666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.083333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.1,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.116666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.133333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.15,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.183333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.2,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.216666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.233333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.25,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.266666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.283333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.3,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.316666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.35,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.366666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.383333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.4,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.416666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.433333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.45,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.466666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.483333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.5,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.516666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.533333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.55,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.566666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.583333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.6,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.616666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.633333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.65,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.666666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.683333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.7,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.716666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.733333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.75,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.766666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.783333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.8,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.816666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.833333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.85,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.866666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.883333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.9,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.916666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.933333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.95,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.966666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
4.983333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.0,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.016666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.033333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.05,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.066666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.083333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.1,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.116666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.133333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.15,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.166666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.183333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.2,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.216666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.233333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.25,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.266666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.283333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.3,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.316666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.333333333333333,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.35,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.366666666666666,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.383333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.4,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.416666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.433333333333334,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.45,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
5.466666666666667,0,0,0,0,0,0,35,0,OFF,NO CONDITION,NO FAULT
